1.399399855240800626e-15,7.421059838398185700e-17,1.060151405485454942e-16,0.000000000000000000e+00,4.558651043587456631e-16,2.120302810970909760e-17,2.014287670422364179e-16,1.378196827131091436e-16,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.752500000000000000e+04,3.000000000000000000e+00
1.569024080118473161e-15,4.240605621941819520e-17,1.590227108228182351e-16,0.000000000000000000e+00,4.452635903038911174e-16,3.180454216456364948e-17,2.544363373165091958e-16,1.590227108228182351e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752500000000000000e+04,3.000000000000000000e+00
3.731473006590065136e-16,1.479904308562632011e-17,7.610936444036392672e-17,0.000000000000000000e+00,9.407963104433874532e-17,6.342447036696993123e-18,7.928058795871241905e-17,3.065516067736880639e-17,8.456596048929326219e-18,0.000000000000000000e+00,1.200000000000000000e+01,3.118700000000000000e+04,4.000000000000000000e+00
4.228298024464662678e-16,2.536978814678797249e-17,7.399521542813159440e-17,0.000000000000000000e+00,8.456596048929324370e-17,3.171223518348496562e-18,3.382638419571730488e-17,4.545420376299512650e-17,2.114149012232331555e-18,0.000000000000000000e+00,1.000000000000000000e+01,3.118700000000000000e+04,4.000000000000000000e+00
5.042245394174110438e-16,2.114149012232331092e-17,6.870984289755078208e-17,1.057074506116165777e-18,7.505228993424775440e-17,5.285372530580827731e-18,4.651127826911129266e-17,4.968250178745978499e-17,4.228298024464663109e-18,0.000000000000000000e+00,8.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
5.264231040458504654e-16,3.699760771406579720e-17,6.765276839143460975e-17,0.000000000000000000e+00,1.014791525871518900e-16,1.162781956727782317e-17,4.122590573853046185e-17,4.122590573853046185e-17,1.057074506116165777e-18,0.000000000000000000e+00,1.000000000000000000e+01,3.118700000000000000e+04,4.000000000000000000e+00
5.486216686742899857e-16,2.642686265290414174e-17,4.968250178745978499e-17,0.000000000000000000e+00,1.754743680152834967e-16,8.456596048929326219e-18,3.594053320794962487e-17,3.911175672629812336e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
6.437583742247449033e-16,3.805468222018196336e-17,4.122590573853046185e-17,1.057074506116165777e-18,1.247347917217075455e-16,5.285372530580827731e-18,1.902734111009098168e-17,4.756835277522745882e-17,3.171223518348496562e-18,1.057074506116165777e-18,3.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
4.619415591727644466e-16,2.854101166513646790e-17,5.391079981192444964e-17,0.000000000000000000e+00,5.073957629357594499e-17,1.479904308562632011e-17,3.276930968960113255e-17,4.016883123241429569e-17,1.374196857951015241e-17,0.000000000000000000e+00,9.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
5.412221471314768780e-16,3.488345870183345871e-17,5.813909783638910812e-17,0.000000000000000000e+00,3.699760771406579720e-17,6.342447036696993123e-18,4.228298024464662185e-17,5.073957629357594499e-17,2.114149012232331555e-18,3.171223518348496562e-18,1.000000000000000000e+01,3.118700000000000000e+04,4.000000000000000000e+00
5.422792216375930503e-16,3.911175672629812336e-17,5.496787431804060964e-17,0.000000000000000000e+00,4.756835277522745882e-17,4.228298024464663109e-18,4.122590573853046185e-17,5.179665079969211115e-17,1.057074506116165777e-18,0.000000000000000000e+00,4.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
4.217727279403500955e-16,1.691319209785865244e-17,5.073957629357594499e-17,0.000000000000000000e+00,4.439712925687896034e-17,1.691319209785865244e-17,3.699760771406579720e-17,3.911175672629812336e-17,1.057074506116165777e-18,1.057074506116165777e-18,6.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
4.587703356544159296e-16,3.171223518348497255e-17,6.870984289755078208e-17,0.000000000000000000e+00,5.919617234250528045e-17,1.585611759174248627e-17,3.382638419571730488e-17,4.122590573853046185e-17,7.399521542813160056e-18,1.057074506116165777e-18,1.300000000000000000e+01,3.118700000000000000e+04,4.000000000000000000e+00
4.027453868302591415e-16,2.219856462843948017e-17,7.928058795871241905e-17,0.000000000000000000e+00,6.131032135473761277e-17,1.902734111009098168e-17,2.748393715902030482e-17,5.285372530580828347e-17,4.228298024464663109e-18,0.000000000000000000e+00,4.000000000000000000e+00,3.118700000000000000e+04,4.000000000000000000e+00
1.749055002915129945e-15,9.454351367108812344e-17,3.119935951145907839e-16,0.000000000000000000e+00,1.919233327523088796e-15,0.000000000000000000e+00,1.890870273421762469e-16,2.836305410132643580e-16,9.454351367108810187e-18,0.000000000000000000e+00,3.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
1.843598516586218327e-15,6.618045956976168518e-17,1.701783246079586296e-16,0.000000000000000000e+00,2.061048598029720581e-15,2.836305410132643827e-17,1.890870273421762469e-16,2.174500814435026482e-16,9.454351367108810187e-18,0.000000000000000000e+00,2.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
1.701783246079585951e-15,6.618045956976168518e-17,1.796326759750674136e-16,0.000000000000000000e+00,2.202863868536352760e-15,1.890870273421762037e-17,2.458131355448291234e-16,1.890870273421762469e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.032685543928394303e-15,1.890870273421762469e-16,1.607239732408497716e-16,0.000000000000000000e+00,2.051594246662611821e-15,9.454351367108810187e-18,2.363587841777203148e-16,1.890870273421762469e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
1.730146300180912820e-15,1.229065677724145617e-16,1.701783246079586296e-16,0.000000000000000000e+00,2.061048598029720581e-15,0.000000000000000000e+00,2.363587841777203148e-16,1.796326759750674136e-16,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.325770436308767026e-15,1.039978650381969198e-16,2.174500814435026482e-16,0.000000000000000000e+00,2.079957300763938888e-15,9.454351367108810187e-18,1.323609191395233704e-16,2.174500814435026482e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.354133490410094093e-15,7.563481093687048150e-17,1.229065677724145617e-16,0.000000000000000000e+00,1.824689813852000414e-15,1.890870273421762037e-17,1.890870273421762469e-16,2.552674869119378828e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.382496544511420371e-15,1.134522164053057531e-16,1.229065677724145617e-16,0.000000000000000000e+00,2.250135625371896951e-15,9.454351367108810187e-18,3.498110005830260185e-16,2.647218382790467407e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.174500814435026482e-15,9.454351367108812344e-17,1.512696218737409630e-16,0.000000000000000000e+00,1.285791785926798173e-15,2.836305410132643827e-17,2.079957300763938395e-16,3.403566492159172592e-16,9.454351367108810187e-18,0.000000000000000000e+00,3.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.013776841194176784e-15,1.229065677724145617e-16,1.796326759750674136e-16,0.000000000000000000e+00,1.304700488661016086e-15,9.454351367108810187e-18,2.269044328106115061e-16,3.687197033172436358e-16,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
1.616694083775606722e-15,9.454351367108812344e-17,2.174500814435026482e-16,9.454351367108810187e-18,1.871961570687544211e-15,5.672610820265287653e-17,1.890870273421762469e-16,2.363587841777203148e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
2.042139895295503062e-15,5.672610820265287653e-17,1.890870273421762469e-16,0.000000000000000000e+00,1.692328894712477191e-15,1.890870273421762037e-17,1.512696218737409630e-16,2.174500814435026482e-16,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.803400000000000000e+04,4.000000000000000000e+00
1.018545775931681101e-14,7.223728907316887181e-16,7.223728907316887181e-16,0.000000000000000000e+00,4.695423789755976322e-15,0.000000000000000000e+00,7.223728907316887181e-16,1.083559336097533028e-15,0.000000000000000000e+00,7.223728907316887427e-17,2.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.235257643151187944e-14,1.155796625170701988e-15,1.444745781463377436e-15,7.223728907316887427e-17,3.250678008292599478e-15,5.056610235121821322e-16,1.228033914243870555e-15,1.300271203317039909e-15,2.167118672195066351e-16,0.000000000000000000e+00,8.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.343613576760941286e-14,4.334237344390132703e-16,1.083559336097533028e-15,0.000000000000000000e+00,3.828576320877949585e-15,2.889491562926754971e-16,7.223728907316887181e-16,2.311593250341403977e-15,2.889491562926754971e-16,0.000000000000000000e+00,4.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.213586456429237117e-14,7.946101798048576786e-16,1.228033914243870555e-15,0.000000000000000000e+00,2.094881383121897292e-15,7.223728907316887427e-17,5.778983125853509942e-16,1.661457648682884318e-15,4.334237344390132703e-16,0.000000000000000000e+00,1.900000000000000000e+01,1.084700000000000000e+04,6.000000000000000000e+00
1.495311883814595807e-14,7.946101798048576786e-16,1.228033914243870555e-15,0.000000000000000000e+00,3.611864453658443689e-15,7.223728907316887427e-17,1.011322047024364264e-15,1.661457648682884318e-15,3.611864453658443590e-16,1.444745781463377485e-16,8.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.444745781463377476e-14,1.011322047024364264e-15,1.589220359609715357e-15,0.000000000000000000e+00,4.334237344390132111e-15,2.167118672195066351e-16,8.668474688780265406e-16,1.589220359609715357e-15,7.223728907316887427e-17,0.000000000000000000e+00,6.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.293047474409722796e-14,7.223728907316887181e-16,7.223728907316887181e-16,0.000000000000000000e+00,2.817254273853585715e-15,7.223728907316887427e-17,7.223728907316887181e-16,2.094881383121897292e-15,7.223728907316887427e-17,1.444745781463377485e-16,3.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.401403408019476296e-14,7.223728907316887181e-16,1.733694937756053081e-15,0.000000000000000000e+00,3.178440719219430715e-15,2.167118672195066351e-16,1.372508492390208476e-15,3.033966141073092793e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.343613576760941286e-14,9.390847579511953039e-16,1.589220359609715357e-15,0.000000000000000000e+00,3.395152586438937399e-15,7.223728907316887427e-17,7.946101798048576786e-16,2.167118672195066056e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.307494932224356628e-14,2.889491562926754971e-16,1.805932226829221845e-15,0.000000000000000000e+00,2.817254273853585715e-15,0.000000000000000000e+00,6.501356016585199547e-16,2.383830539414573135e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
9.679796735804629276e-15,3.611864453658443590e-16,1.228033914243870555e-15,0.000000000000000000e+00,6.284644149365692271e-15,3.611864453658443590e-16,3.611864453658443590e-16,2.239355961268235213e-15,7.223728907316887427e-17,0.000000000000000000e+00,5.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
1.119677980634117607e-14,7.946101798048576786e-16,1.300271203317039909e-15,0.000000000000000000e+00,4.189762766243794585e-15,5.778983125853509942e-16,5.778983125853509942e-16,2.239355961268235213e-15,1.444745781463377485e-16,0.000000000000000000e+00,4.000000000000000000e+00,1.084700000000000000e+04,6.000000000000000000e+00
2.937190089935633674e-16,2.349752071948506853e-17,2.702214882740783390e-17,0.000000000000000000e+00,4.347041333104737478e-17,1.174876035974253195e-18,3.054677693533059002e-17,5.404429765481566779e-17,1.174876035974253195e-18,1.174876035974253195e-18,1.400000000000000000e+01,3.037400000000000000e+04,4.000000000000000000e+00
3.089923974612286994e-16,1.762314053961380525e-17,4.816991747494439527e-17,1.174876035974253195e-18,9.281520684196601593e-17,1.174876035974253195e-18,2.937190089935633798e-17,4.464528936702163298e-17,1.174876035974253195e-18,2.349752071948506391e-18,1.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
2.690466122381040191e-16,2.232264468351081649e-17,1.762314053961380525e-17,0.000000000000000000e+00,3.877090918715036046e-17,1.174876035974253195e-18,4.464528936702163298e-17,5.169454558286715139e-17,1.174876035974253195e-18,0.000000000000000000e+00,6.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.066426453892802323e-16,1.762314053961380525e-17,3.054677693533059002e-17,1.174876035974253195e-18,7.519206630235220451e-17,3.524628107922760742e-18,3.407140504325334614e-17,3.994578522312461866e-17,5.874380179871267133e-18,5.874380179871267133e-18,7.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.219160338569454657e-16,1.644826450363955013e-17,2.232264468351081649e-17,0.000000000000000000e+00,9.516495891391453233e-17,3.524628107922760742e-18,2.702214882740783390e-17,6.226842990663543824e-17,2.349752071948506391e-18,0.000000000000000000e+00,8.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.230909098929197486e-16,2.232264468351081649e-17,3.172165297130484822e-17,0.000000000000000000e+00,4.934479351091864114e-17,7.049256215845521484e-18,2.937190089935633798e-17,5.756892576273841775e-17,5.874380179871267133e-18,4.699504143897012782e-18,9.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.536376868282503139e-16,2.702214882740783390e-17,4.229553729507312274e-17,0.000000000000000000e+00,4.112066125909887686e-17,4.699504143897012782e-18,3.524628107922761050e-17,6.344330594260969644e-17,1.174876035974253195e-18,2.349752071948506391e-18,6.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
4.288297531306025431e-16,2.349752071948506853e-17,3.877090918715036046e-17,0.000000000000000000e+00,4.816991747494439527e-17,9.399008287794025564e-18,6.579305801455820052e-17,6.579305801455820052e-17,4.699504143897012782e-18,2.349752071948506391e-18,7.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.888839679074779121e-16,2.467239675545932057e-17,3.642115711520186254e-17,1.174876035974253195e-18,3.642115711520186254e-17,5.874380179871267133e-18,3.524628107922761050e-17,5.639404972676417187e-17,3.524628107922760742e-18,2.349752071948506391e-18,2.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.430638025044820147e-16,3.524628107922761050e-17,2.819702486338208594e-17,1.174876035974253195e-18,9.046545477001752417e-17,7.049256215845521484e-18,5.874380179871267595e-17,5.639404972676417187e-17,1.174876035974253195e-18,1.174876035974253195e-18,2.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.183914057490227157e-16,2.114776864753656137e-17,4.229553729507312274e-17,0.000000000000000000e+00,8.811570269806900777e-17,7.049256215845521484e-18,3.994578522312461866e-17,6.579305801455820052e-17,1.174876035974253195e-18,1.174876035974253195e-18,3.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
3.336647942166880477e-16,8.224132251819775065e-18,3.289652900727910026e-17,0.000000000000000000e+00,7.754181837430072092e-17,8.224132251819775065e-18,3.524628107922761050e-17,5.874380179871267595e-17,2.349752071948506391e-18,3.524628107922760742e-18,1.000000000000000000e+00,3.037400000000000000e+04,4.000000000000000000e+00
7.085711263314667590e-15,1.073592615653737591e-15,1.717748185045980028e-15,0.000000000000000000e+00,2.147185231307475035e-16,0.000000000000000000e+00,6.441555693922425351e-16,1.073592615653737591e-15,6.441555693922425351e-16,0.000000000000000000e+00,1.700000000000000000e+01,8.261000000000000000e+03,7.000000000000000000e+00
4.509088985745697844e-15,1.503029661915232549e-15,4.294370462614950069e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073592615653737591e-15,6.441555693922425351e-16,0.000000000000000000e+00,1.100000000000000000e+01,8.261000000000000000e+03,7.000000000000000000e+00
8.374022402099152463e-15,6.441555693922425351e-16,1.288311138784485070e-15,0.000000000000000000e+00,6.441555693922425351e-16,0.000000000000000000e+00,8.588740925229900139e-16,2.791340800699717225e-15,4.294370462614950069e-16,0.000000000000000000e+00,6.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
5.582681601399434449e-15,6.441555693922425351e-16,6.441555693922425351e-16,0.000000000000000000e+00,2.147185231307475035e-16,0.000000000000000000e+00,8.588740925229900139e-16,1.932466708176727309e-15,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
7.944585355837659083e-15,4.294370462614950069e-16,8.588740925229900139e-16,0.000000000000000000e+00,6.441555693922425351e-16,0.000000000000000000e+00,4.294370462614950069e-16,2.147185231307475183e-15,2.147185231307475035e-16,0.000000000000000000e+00,4.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
8.159303878968405773e-15,6.441555693922425351e-16,8.588740925229900139e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.147185231307475035e-16,2.147185231307475183e-15,1.288311138784485070e-15,2.147185231307475035e-16,8.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
7.944585355837659083e-15,2.147185231307475035e-16,1.073592615653737591e-15,0.000000000000000000e+00,2.147185231307475035e-16,0.000000000000000000e+00,4.294370462614950069e-16,1.717748185045980028e-15,4.294370462614950069e-16,0.000000000000000000e+00,4.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
6.870992740183920111e-15,2.147185231307475035e-16,8.588740925229900139e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.588740925229900139e-16,2.147185231307475183e-15,8.588740925229900139e-16,0.000000000000000000e+00,3.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
5.367963078268687759e-15,1.288311138784485070e-15,1.073592615653737591e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.932466708176727309e-15,4.294370462614950069e-16,0.000000000000000000e+00,1.000000000000000000e+01,8.261000000000000000e+03,7.000000000000000000e+00
7.944585355837659083e-15,8.588740925229900139e-16,8.588740925229900139e-16,0.000000000000000000e+00,6.441555693922425351e-16,0.000000000000000000e+00,4.294370462614950069e-16,2.147185231307475183e-15,6.441555693922425351e-16,6.441555693922425351e-16,7.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
6.656274217053173421e-15,1.073592615653737591e-15,1.503029661915232549e-15,0.000000000000000000e+00,2.147185231307475035e-16,0.000000000000000000e+00,4.294370462614950069e-16,1.503029661915232549e-15,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,8.261000000000000000e+03,7.000000000000000000e+00
7.944585355837659083e-15,1.073592615653737591e-15,1.073592615653737591e-15,2.147185231307475035e-16,4.294370462614950069e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.791340800699717225e-15,1.503029661915232549e-15,0.000000000000000000e+00,1.400000000000000000e+01,8.261000000000000000e+03,7.000000000000000000e+00
2.354214436552570991e-15,4.527335454908790177e-17,2.716401272945273613e-16,0.000000000000000000e+00,4.527335454908790177e-17,0.000000000000000000e+00,1.810934181963516071e-16,8.149203818835820840e-16,3.621868363927032142e-16,0.000000000000000000e+00,2.100000000000000000e+01,1.219100000000000000e+04,7.000000000000000000e+00
2.308941082003482867e-15,1.358200636472636807e-16,4.074601909417910420e-16,0.000000000000000000e+00,4.527335454908790177e-17,0.000000000000000000e+00,2.263667727454394842e-16,7.696470273344942562e-16,1.810934181963516071e-16,1.358200636472636807e-16,1.500000000000000000e+01,1.219100000000000000e+04,7.000000000000000000e+00
3.214408172985241001e-15,0.000000000000000000e+00,4.980069000399668949e-16,0.000000000000000000e+00,4.527335454908790177e-17,0.000000000000000000e+00,1.810934181963516071e-16,9.054670909817579369e-16,1.810934181963516071e-16,0.000000000000000000e+00,8.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
2.761674627494361343e-15,9.054670909817580355e-17,2.263667727454394842e-16,0.000000000000000000e+00,9.054670909817580355e-17,0.000000000000000000e+00,1.358200636472636807e-16,9.054670909817579369e-16,4.527335454908790177e-17,4.527335454908790177e-17,7.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
3.350228236632504978e-15,2.716401272945273613e-16,5.432802545890547227e-16,0.000000000000000000e+00,9.054670909817580355e-17,0.000000000000000000e+00,4.527335454908790177e-17,7.243736727854064284e-16,1.358200636472636807e-16,0.000000000000000000e+00,1.000000000000000000e+01,1.219100000000000000e+04,7.000000000000000000e+00
3.123861463887065149e-15,3.621868363927032142e-16,4.527335454908789684e-16,0.000000000000000000e+00,1.358200636472636807e-16,0.000000000000000000e+00,2.716401272945273613e-16,9.960138000799337897e-16,9.054670909817580355e-17,4.527335454908790177e-17,7.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
3.033314754788889690e-15,9.054670909817580355e-17,3.621868363927032142e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.263667727454394842e-16,8.601937364326702077e-16,0.000000000000000000e+00,1.810934181963516071e-16,7.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
2.625854563847098549e-15,3.169134818436153371e-16,2.263667727454394842e-16,0.000000000000000000e+00,9.054670909817580355e-17,4.527335454908790177e-17,1.358200636472636807e-16,8.149203818835820840e-16,4.527335454908790177e-17,4.527335454908790177e-17,4.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
2.897494691141625714e-15,1.358200636472636807e-16,2.263667727454394842e-16,0.000000000000000000e+00,4.527335454908790177e-17,0.000000000000000000e+00,0.000000000000000000e+00,5.432802545890547227e-16,1.810934181963516071e-16,4.527335454908790177e-17,5.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
1.901480891061691727e-15,3.621868363927032142e-16,3.169134818436153371e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.527335454908790177e-17,6.791003182363185020e-16,4.527335454908790177e-17,4.527335454908790177e-17,1.100000000000000000e+01,1.219100000000000000e+04,7.000000000000000000e+00
2.444761145650746844e-15,1.358200636472636807e-16,3.621868363927032142e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.054670909817580355e-17,9.054670909817579369e-16,9.054670909817580355e-17,0.000000000000000000e+00,1.800000000000000000e+01,1.219100000000000000e+04,7.000000000000000000e+00
2.263667727454395138e-15,9.054670909817580355e-17,3.169134818436153371e-16,0.000000000000000000e+00,4.527335454908789684e-16,0.000000000000000000e+00,2.716401272945273613e-16,7.696470273344942562e-16,9.054670909817580355e-17,4.527335454908790177e-17,8.000000000000000000e+00,1.219100000000000000e+04,7.000000000000000000e+00
9.413245041290199143e-16,6.687004674140578337e-17,4.115079799471125083e-17,0.000000000000000000e+00,3.600694824537234679e-17,5.143849749338906354e-18,1.080208447361170404e-16,7.201389649074469357e-17,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,2.099800000000000000e+04,7.000000000000000000e+00
8.744544573876140693e-16,1.543154924801671829e-17,5.658234724272797528e-17,0.000000000000000000e+00,9.258929548810029742e-17,1.028769949867781271e-17,1.285962437334726689e-16,1.080208447361170404e-16,1.028769949867781271e-17,0.000000000000000000e+00,5.000000000000000000e+00,2.099800000000000000e+04,7.000000000000000000e+00
1.018482250369103604e-15,6.172619699206687316e-17,4.115079799471125083e-17,5.143849749338906354e-18,1.491716427308282850e-16,1.543154924801671829e-17,1.183085442347948484e-16,1.800347412268616970e-16,0.000000000000000000e+00,5.143849749338906354e-18,4.000000000000000000e+00,2.099800000000000000e+04,7.000000000000000000e+00
8.384475091422416609e-16,4.115079799471125083e-17,8.744544573876141186e-17,0.000000000000000000e+00,4.115079799471125083e-17,2.057539899735562541e-17,6.687004674140578337e-17,1.388839432321504646e-16,1.028769949867781271e-17,2.057539899735562541e-17,1.200000000000000000e+01,2.099800000000000000e+04,7.000000000000000000e+00
8.693106076382750975e-16,4.629464774405014871e-17,6.687004674140578337e-17,1.028769949867781271e-17,1.028769949867781425e-16,4.115079799471125083e-17,1.080208447361170404e-16,1.234523939841337463e-16,0.000000000000000000e+00,2.571924874669453562e-17,6.000000000000000000e+00,2.099800000000000000e+04,7.000000000000000000e+00
